kind,freq_hz,band_label,pc,pico,pico_fft,pico_onboard
fft,3000.0,,0.006919124696544572,0.01702928806983975,,
fft,3031.25,,0.0065099220082884815,0.01893122520599737,,
fft,3062.5,,0.006232958754078585,0.01914944142105408,,
fft,3093.75,,0.006099799603417117,0.0182208118911857,,
fft,3125.0,,0.006761819294757591,0.01602517898523672,,
fft,3156.25,,0.008039074415267213,0.015253866680049768,,
fft,3187.5,,0.00796770873008852,0.016605958106548333,,
fft,3218.75,,0.008014937615998825,0.016922305138280684,,
fft,3250.0,,0.009891782474366485,0.017501684839611103,,
fft,3281.25,,0.012787943743593214,0.02225512286695273,,
fft,3312.5,,0.013692378048205785,0.025535705058954413,,
fft,3343.75,,0.013320768064995861,0.024164569242004875,,
fft,3375.0,,0.01662198706097488,0.025137041567543837,,
fft,3406.25,,0.019411030088468614,0.03367300969822708,,
fft,3437.5,,0.021331846808012457,0.03694292930192989,,
fft,3468.75,,0.01960462792498885,0.03820087334640532,,
fft,3500.0,,0.01935925005130648,0.04047004994940456,,
fft,3531.25,,0.018584288238135484,0.045777381307336676,,
fft,3562.5,,0.014489009775732161,0.0484443179705616,,
fft,3593.75,,0.018071405523094896,0.052743454567667526,,
fft,3625.0,,0.02578824393320531,0.06800544401730607,,
fft,3656.25,,0.028221032786065317,0.10037506948070754,,
fft,3687.5,,0.03265757921337031,0.10675076232960756,,
fft,3718.75,,0.03879668491092093,0.08647399647458091,,
fft,3750.0,,0.033146554742646786,0.08215285721347129,,
fft,3781.25,,0.0202534013335246,0.07660398602213161,,
fft,3812.5,,0.015402689593434625,0.0574790018009437,,
fft,3843.75,,0.01381575957166526,0.051747564414278927,,
fft,3875.0,,0.01012049034943014,0.05014606517542323,,
fft,3906.25,,0.008712602093262132,0.05028244388902302,,
fft,3937.5,,0.0089219363527832,0.046325072056860005,,
fft,3968.75,,0.008392212275289194,0.035888811785604206,,
fft,4000.0,,0.006950554023901902,0.0341726471491894,,
fft,4031.25,,0.005584847460839691,0.03636590283741718,,
fft,4062.5,,0.004960853875395079,0.026648084033761316,,
fft,4093.75,,0.004548692511350126,0.02069161531005055,,
fft,4125.0,,0.004048485832718921,0.018658534373433722,,
fft,4156.25,,0.0037816301730956023,0.013886937186015346,,
fft,4187.5,,0.0037275420469410204,0.01060026968291988,,
fft,4218.75,,0.003677720444556736,0.010095792932940533,,
fft,4250.0,,0.0036789409442229974,0.009628515133128573,,
fft,4281.25,,0.003595062229097392,0.009261008277326786,,
fft,4312.5,,0.0035519899327844757,0.00876453276356211,,
fft,4343.75,,0.0034705254791756943,0.008498857041338265,,
fft,4375.0,,0.0034843264340994923,0.008952107907066704,,
fft,4406.25,,0.0034798037441311123,0.009040121387740884,,
fft,4437.5,,0.0034682818225169757,0.009171579815158263,,
fft,4468.75,,0.003413988277081825,0.009214656754001752,,
fft,4500.0,,0.003419645319267193,0.00917953006255334,,
fft,4531.25,,0.0034630499073153125,0.009383651332725973,,
fft,4562.5,,0.0033582025520842752,0.009367426508178761,,
fft,4593.75,,0.0036979938475516115,0.009352365417909528,,
fft,4625.0,,0.003844633873108439,0.009826261684767457,,
fft,4656.25,,0.003350146451879129,0.009210524097083972,,
fft,4687.5,,0.0032888059348331177,0.008814293733856018,,
fft,4718.75,,0.0032282718552734562,0.008651623262980423,,
fft,4750.0,,0.003170789321907014,0.008656219257922237,,
fft,4781.25,,0.0031201424741687258,0.008630136909534363,,
fft,4812.5,,0.00312713499483584,0.008173552590820959,,
fft,4843.75,,0.003132928017171419,0.008050157528335192,,
fft,4875.0,,0.0031217730402626005,0.008392041472816783,,
fft,4906.25,,0.0031135719347713036,0.00833457430299089,,
fft,4937.5,,0.0030569266817933446,0.007802661711162857,,
fft,4968.75,,0.0030409466676135513,0.007360908497803662,,
fft,5000.0,,0.002993592026796792,0.007747304106765312,,
