kind,freq_hz,band_label,pc,pico,pico_fft,pico_onboard
fft,0.0,,0.009350565247614358,0.0061026035153839905,,
fft,31.25,,0.021087721976480955,0.011541758600358382,,
fft,62.5,,0.09602350421027542,0.05447742079341428,,
fft,93.75,,0.8715549924162698,0.5676830540066967,,
fft,125.0,,1.1835693270536123,0.7888613804895881,,
fft,156.25,,0.402055004989106,0.2780428409325613,,
fft,187.5,,0.1222483034393663,0.7250981907340908,,
fft,218.75,,0.4208138922904285,3.441734795975372,,
fft,250.0,,0.4054038051645967,3.4671832578465693,,
fft,281.25,,0.11957689431602253,0.8110611578434571,,
fft,312.5,,0.1804094707373392,2.088456398154861,,
fft,343.75,,0.3965278000236948,5.869232040180359,,
fft,375.0,,0.3133559994398439,4.2681217890715315,,
fft,406.25,,0.23974088399453278,1.0738593270655348,,
fft,437.5,,2.4853332687323073,10.974221239188601,,
fft,468.75,,4.444865809256866,19.753998502117575,,
fft,500.0,,2.2930726348964914,9.559361087979351,,
fft,531.25,,0.44672256443256875,1.7373132264607698,,
fft,562.5,,0.6488187970978005,7.274253892337348,,
fft,593.75,,0.6699632942365467,9.274803002567268,,
fft,625.0,,0.24222691685028197,3.1398875303671967,,
fft,656.25,,0.2827280912123319,1.1115382144483963,,
fft,687.5,,0.7108488442210498,3.728432468727143,,
fft,718.75,,0.6283827451585792,3.5084676599746274,,
fft,750.0,,0.2316074642584879,0.9396469522005781,,
fft,781.25,,0.8480537523467186,2.5272222219264857,,
fft,812.5,,1.6880178284675902,6.04240737082693,,
fft,843.75,,1.1295138336998165,4.243948151834866,,
fft,875.0,,0.4346036672224743,0.9082408302342085,,
fft,906.25,,1.2823225715197253,1.8945538654022636,,
fft,937.5,,1.7085627848975697,2.827589248239577,,
fft,968.75,,0.6614544748209316,1.2011116533393666,,
fft,1000.0,,0.2715779874716806,0.37333575152508414,,
fft,1031.25,,0.6277570031807262,1.2026656338787989,,
fft,1062.5,,0.5138612323840399,1.3284057865150225,,
fft,1093.75,,0.120298122021594,0.42629324666329044,,
fft,1125.0,,0.10027023888766516,0.13565716187772847,,
fft,1156.25,,0.16833190749111415,0.2375769401276962,,
fft,1187.5,,0.10676805504350861,0.16888698930881638,,
