kind,freq_hz,band_label,pc,pico,pico_fft,pico_onboard
fft,0.0,,0.005230043038111637,0.003867422532551088,,
fft,31.25,,0.01189295526697927,0.0058451710711120595,,
fft,62.5,,0.04369525884000255,0.018505484964135076,,
fft,93.75,,0.6650857349491976,0.34731247901482604,,
fft,125.0,,1.0760753686006568,0.5762039322322232,,
fft,156.25,,0.45329535296861895,0.2472432284614809,,
fft,187.5,,0.07856054288037007,0.2959262453878056,,
fft,218.75,,0.3198128052512929,2.9061009456316587,,
fft,250.0,,0.4175828390727962,4.193706796607432,,
fft,281.25,,0.19213856429564927,1.6266552245353585,,
fft,312.5,,0.14342641868679307,1.0901813647122933,,
fft,343.75,,0.43903862286980494,6.0132114852354475,,
fft,375.0,,0.5270411059441399,7.39011949090656,,
fft,406.25,,0.2932829739379525,2.470249827205657,,
fft,437.5,,1.2467096206569952,4.597558936112452,,
fft,468.75,,3.694950235187294,18.874549857978824,,
fft,500.0,,3.040496776563025,19.254204438419073,,
fft,531.25,,0.5749668094042724,4.737368138073573,,
fft,562.5,,0.13565287147438568,1.2790981223049898,,
fft,593.75,,0.18076179419634988,3.2452538163665148,,
fft,625.0,,0.1450948014138525,2.7480747551548594,,
fft,656.25,,0.075440235880783,0.6541854311126664,,
fft,687.5,,0.18147854490619778,1.2591858951125143,,
fft,718.75,,0.31254618590837263,3.0373758206113433,,
fft,750.0,,0.1951859851332995,2.2540985113795022,,
fft,781.25,,0.06284865457634188,0.45958391373665475,,
fft,812.5,,0.12015022729073821,0.4748930505341137,,
fft,843.75,,0.20771811188854708,0.970133595329537,,
fft,875.0,,0.13382604082280503,0.6841502211638797,,
fft,906.25,,0.053922076664658286,0.20378716996742818,,
fft,937.5,,0.11140622437855077,0.33986902158369925,,
fft,968.75,,0.16239859267363904,0.5386614223242523,,
fft,1000.0,,0.10700053242245997,0.3228145841200848,,
fft,1031.25,,0.06419367507459976,0.12880648032818548,,
fft,1062.5,,0.12027468370921743,0.26155889099528945,,
fft,1093.75,,0.1622444979307911,0.35292522834418105,,
fft,1125.0,,0.09533149825192572,0.19464199768732046,,
fft,1156.25,,0.05622923288279091,0.10491120735095832,,
fft,1187.5,,0.10301415377861649,0.15246514742555892,,
fft,1218.75,,0.11539595710741139,0.14507818603991668,,
fft,1250.0,,0.06766252009423783,0.06419205581944595,,
fft,1281.25,,0.060765262769325375,0.04386188293780681,,
fft,1312.5,,0.08802689991835838,0.11329259417946719,,
fft,1343.75,,0.07557828508740039,0.19056951610814363,,
fft,1375.0,,0.04199408982883942,0.13920686814968675,,
fft,1406.25,,0.059328552810171874,0.1185494952009464,,
fft,1437.5,,0.0976239204045317,0.21932359329624318,,
fft,1468.75,,0.08275807104643178,0.22190763565716648,,
fft,1500.0,,0.053155685671570134,0.11193408325246457,,
fft,1531.25,,0.08863297037015111,0.08088199000560087,,
fft,1562.5,,0.12372882167646239,0.12893398063655379,,
fft,1593.75,,0.105200613151689,0.1591588292351656,,
fft,1625.0,,0.13005671771348737,0.1790735480151967,,
fft,1656.25,,0.27831096590007526,0.3170525070771625,,
fft,1687.5,,0.38194369688388385,0.5346556632290566,,
fft,1718.75,,0.291588500756998,0.49596933192904047,,
fft,1750.0,,0.2260687115146954,0.2933414051120763,,
fft,1781.25,,0.3685370619283736,0.22776269417087422,,
fft,1812.5,,0.45131454567408297,0.21773238104749976,,
fft,1843.75,,0.33643523716050194,0.2670611439488867,,
fft,1875.0,,0.2799969892086716,0.4145911510046912,,
fft,1906.25,,0.37629604449908755,0.7111778850663887,,
fft,1937.5,,0.35977050839697344,0.9641626131300874,,
fft,1968.75,,0.25296466120920896,0.7590048638366467,,
fft,2000.0,,0.3757669648387832,0.40963759408848616,,
fft,2031.25,,0.6183539347010653,0.6250802012333105,,
fft,2062.5,,0.6173464107502658,0.9812878535228827,,
fft,2093.75,,0.575486546189713,0.8595484926567805,,
fft,2125.0,,0.6042538812424506,1.125178566584447,,
fft,2156.25,,0.5001955817538639,1.674656127034177,,
fft,2187.5,,0.26725955969886483,1.6759463778845982,,
fft,2218.75,,0.19990675284800424,1.6116898910371238,,
fft,2250.0,,0.4021792344134269,2.0477680828535534,,
fft,2281.25,,0.5954956804804835,2.601449206731933,,
fft,2312.5,,0.5388453339847532,2.268499127138302,,
fft,2343.75,,0.4347037462155669,1.3723347919265403,,
fft,2375.0,,0.48853767010656135,0.8643591945520746,,
fft,2406.25,,0.5161254242025485,0.8533998841606735,,
fft,2437.5,,0.4072853776019057,0.5442517066868793,,
fft,2468.75,,0.4663870515278992,0.2567061264593799,,
fft,2500.0,,0.661729822908367,0.36259039574906193,,
fft,2531.25,,0.5689523744697914,0.5664921266970292,,
fft,2562.5,,0.4370628702892502,0.7394330963624616,,
fft,2593.75,,0.6219651554553944,0.7521377833701304,,
fft,2625.0,,0.9250566280696114,0.7697017518573409,,
fft,2656.25,,0.8745638048124378,0.9401880577827374,,
fft,2687.5,,0.5952998592150025,0.8253138088580794,,
fft,2718.75,,0.6491623363468481,0.663655065030984,,
fft,2750.0,,0.8727526838961923,0.5603508160887773,,
fft,2781.25,,0.8181599569216015,0.4381011719540361,,
fft,2812.5,,0.7887180531695674,0.5590509419848119,,
fft,2843.75,,1.1110820374742656,0.574257847997103,,
fft,2875.0,,1.2107788351286548,0.4573251661709914,,
fft,2906.25,,0.9138400019496279,0.514436277775503,,
fft,2937.5,,0.6448287627148191,0.5136785622227689,,
fft,2968.75,,0.5514674335334796,0.5408312488305249,,
fft,3000.0,,0.44176757061080446,0.489321562192602,,
fft,3031.25,,0.30328996016691717,0.2743683726672148,,
fft,3062.5,,0.24841039490145447,0.13531437884009376,,
fft,3093.75,,0.24620655717761566,0.10990799893227872,,
fft,3125.0,,0.21743475313938776,0.16402400508206114,,
fft,3156.25,,0.18835553639756145,0.20066141846562094,,
fft,3187.5,,0.1846626787386799,0.2717634101345327,,
fft,3218.75,,0.16923432357188767,0.31020531238561605,,
fft,3250.0,,0.1377982673291072,0.28638000062767754,,
fft,3281.25,,0.1490601960771287,0.30349134251154836,,
fft,3312.5,,0.13816975235845125,0.28840672061529243,,
fft,3343.75,,0.10487316904784903,0.22981308298844327,,
fft,3375.0,,0.11139418370588244,0.3068329813988946,,
fft,3406.25,,0.14731087236636495,0.35844171538017916,,
fft,3437.5,,0.1332183568374167,0.3102149742902907,,
fft,3468.75,,0.11530373561874371,0.38231170074859244,,
fft,3500.0,,0.13496015326186991,0.43819572329198925,,
fft,3531.25,,0.13567226383510966,0.3966166197218161,,
fft,3562.5,,0.10713644882324973,0.36190353163783395,,
